"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Metric Rules","Code Size Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Java Logging Rules","Migration Rules","Naming Rules","Optimization Rules","Runtime Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L6579","void after()","org.junit.rules.ExternalResource.after()V","L6564","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\ExternalResource.java","68","5","70","6","0","0","0","0","0","0","0","0","2","1","4.75489","2.82766","3","3","0.26416","4.75489","151.433","88.5575","190.552","111.434","1","0","0","1","0","0.666667","4","3","0.666667","4","2","3","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6584","Statement apply(Statement base, FrameworkMethod method, Object target)","org.junit.rules.MethodRule.apply(Lorg/junit/runners/model/Statement;Lorg/junit/runners/model/FrameworkMethod;Ljava/lang/Object;)Lorg/junit/runners/model/Statement;","L5949","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\MethodRule.java","43","5","43","76","0","0","0","0","0","0","0","0","-nan(ind)","0","-nan(ind)","-nan(ind)","0","0","-nan(ind)","-nan(ind)","0","0","0","0","1","0","0","1","0","0.909091","10","10","0.909091","10","1","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6598","RuleChain emptyRuleChain()","org.junit.rules.RuleChain.emptyRuleChain()Lorg/junit/rules/RuleChain;","L6589","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\RuleChain.java","55","5","57","6","0","0","0","0","0","0","0","0","13.6096","2.5","49.1287","13.414","7","7","2.72937","19.6515","137.486","80.4012","170.43","99.667","1","0","0","1","0","0.666667","6","6","0.666667","6","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6601","RuleChain outerRule(TestRule outerRule)","org.junit.rules.RuleChain.outerRule(Lorg/junit/rules/TestRule;)Lorg/junit/rules/RuleChain;","L6589","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\RuleChain.java","66","5","68","6","0","0","0","0","0","0","0","0","35.2193","7.5","376.421","52.1334","14","12","20.9123","50.1895","132.61","77.5499","163.843","95.8147","1","0","0","1","2","0.7","7","7","0.7","7","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6607","RuleChain(List<TestRule> rules)","org.junit.rules.RuleChain.<init>(Ljava/util/List;)V","L6589","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\RuleChain.java","70","5","72","6","0","0","0","0","0","0","0","0","33.2842","6","301.137","44.9272","14","12","16.7298","50.1895","132.61","77.5499","115.717","67.6709","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6604","RuleChain around(TestRule enclosedRule)","org.junit.rules.RuleChain.around(Lorg/junit/rules/TestRule;)Lorg/junit/rules/RuleChain;","L6589","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\RuleChain.java","81","5","86","6","0","0","0","0","0","0","0","0","72","16","2489.43","183.682","36","20","138.302","155.589","115.498","67.5427","136.394","79.7625","1","0","0","2","1","0.538462","7","7","0.538462","7","6","6","4","1","6","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6616","Statement apply(Statement base, Description description)","org.junit.rules.RuleChain.apply(Lorg/junit/runners/model/Statement;Lorg/junit/runner/Description;)Lorg/junit/runners/model/Statement;","L6589","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\RuleChain.java","91","5","96","6","0","0","0","0","0","0","0","0","54.6292","12","1177.19","111.489","24","17","65.3994","98.0991","117.666","68.8108","133.252","77.9252","2","1","1","0","1","0.333333","3","3","0.333333","3","6","6","3","2","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6625","RunRules(Statement base, Iterable<TestRule> rules, Description description)","org.junit.rules.RunRules.<init>(Lorg/junit/runners/model/Statement;Ljava/lang/Iterable;Lorg/junit/runner/Description;)V","L6622","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\RunRules.java","14","5","16","6","0","0","0","0","0","0","0","0","49.6634","8.8","704","79.1374","20","16","39.1111","80","130.186","76.1321","112.22","65.6255","1","0","0","2","1","0","0","0","0","0","3","3","1","3","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6635","void evaluate()","org.junit.rules.RunRules.evaluate()V","L6622","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\RunRules.java","18","5","21","6","0","0","0","0","0","0","0","0","30.5293","4.5","171.242","30.8371","11","11","9.51344","38.0537","129.389","75.6662","111.07","64.9533","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6633","Statement applyAll(Statement result, Iterable<TestRule> rules, Description description)","org.junit.rules.RunRules.applyAll(Lorg/junit/runners/model/Statement;Ljava/lang/Iterable;Lorg/junit/runner/Description;)Lorg/junit/runners/model/Statement;","L6622","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\RunRules.java","23","5","29","6","0","0","0","0","0","0","0","0","70.213","16.5","2068.04","162.32","29","20","114.891","125.336","113.895","66.6053","88.8186","51.9407","2","1","1","1","1","0","0","0","0","0","7","7","3","3","7","7","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6649","long runtime(TimeUnit unit)","org.junit.rules.Stopwatch.runtime(Ljava/util/concurrent/TimeUnit;)J","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","84","5","86","6","0","0","0","0","0","0","0","0","46.0537","6.875","483.478","61.6005","18","15","26.8599","70.324","130.856","76.5241","159.245","93.1259","1","0","0","2","1","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6657","void succeeded(long nanos, Description description)","org.junit.rules.Stopwatch.succeeded(JLorg/junit/runner/Description;)V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","91","5","92","6","0","0","0","0","0","0","0","0","12.7549","2","39.303","11.5598","7","7","2.1835","19.6515","144.055","84.2425","178.83","104.579","1","0","0","1","0","0.6","3","3","0.6","3","2","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6661","void failed(long nanos, Throwable e, Description description)","org.junit.rules.Stopwatch.failed(JLjava/lang/Throwable;Lorg/junit/runner/Description;)V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","97","5","98","6","0","0","0","0","0","0","0","0","19.6096","2.5","71.3233","17.1984","9","9","3.96241","28.5293","142.116","83.1089","176.033","102.943","1","0","0","1","0","0.6","3","3","0.6","3","2","2","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6666","void skipped(long nanos, AssumptionViolatedException e, Description description)","org.junit.rules.Stopwatch.skipped(JLorg/junit/internal/AssumptionViolatedException;Lorg/junit/runner/Description;)V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","103","5","104","6","0","0","0","0","0","0","0","0","19.6096","2.5","71.3233","17.1984","9","9","3.96241","28.5293","142.116","83.1089","176.033","102.943","1","0","0","1","0","0.6","3","3","0.6","3","2","2","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6671","void finished(long nanos, Description description)","org.junit.rules.Stopwatch.finished(JLorg/junit/runner/Description;)V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","109","5","110","6","0","0","0","0","0","0","0","0","12.7549","2","39.303","11.5598","7","7","2.1835","19.6515","144.055","84.2425","178.83","104.579","1","0","0","1","0","0.6","3","3","0.6","3","2","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6675","long toMicros(long nanos)","org.junit.rules.Stopwatch.toMicros(J)J","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","116","5","118","6","0","0","0","0","0","0","0","0","33.2842","6","322.647","47.0419","15","12","17.9248","53.7744","132.252","77.3401","161.258","94.303","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6680","long toMillis(long nanos)","org.junit.rules.Stopwatch.toMillis(J)J","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","124","5","126","6","0","0","0","0","0","0","0","0","33.2842","6","322.647","47.0419","15","12","17.9248","53.7744","132.252","77.3401","161.258","94.303","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6685","long toSeconds(long nanos)","org.junit.rules.Stopwatch.toSeconds(J)J","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","132","5","134","6","0","0","0","0","0","0","0","0","33.2842","6","322.647","47.0419","15","12","17.9248","53.7744","132.252","77.3401","161.258","94.303","1","0","0","0","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6690","long getNanos()","org.junit.rules.Stopwatch.getNanos()J","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","136","5","138","6","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","136.447","79.7933","121.252","70.9075","1","0","0","4","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6692","void starting()","org.junit.rules.Stopwatch.starting()V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","140","5","142","6","0","0","0","0","0","0","0","0","17.5098","3","72","17.307","8","8","4","24","136.447","79.7933","121.252","70.9075","1","0","0","1","1","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6693","void stopping()","org.junit.rules.Stopwatch.stopping()V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","144","5","146","6","0","0","0","0","0","0","0","0","17.5098","3","72","17.307","8","8","4","24","136.447","79.7933","121.252","70.9075","1","0","0","3","1","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6654","long currentNanoTime()","org.junit.rules.Stopwatch.currentNanoTime()J","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","148","5","150","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","135.548","79.2676","119.955","70.149","1","0","0","3","0","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6694","void succeeded(Description description)","org.junit.rules.Stopwatch.succeeded(Lorg/junit/runner/Description;)V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","152","5","155","6","0","0","0","0","0","0","0","0","35.2193","7.5","430.195","56.9872","16","12","23.8997","57.3594","127.255","74.4184","107.992","63.1531","1","0","0","0","3","0","0","0","0","0","4","4","2","1","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6699","void failed(Throwable e, Description description)","org.junit.rules.Stopwatch.failed(Ljava/lang/Throwable;Lorg/junit/runner/Description;)V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","157","5","160","6","0","0","0","0","0","0","0","0","42.8086","9.16667","663.114","76.043","19","14","36.8397","72.3397","126.049","73.7128","106.251","62.1351","1","0","0","0","3","0","0","0","0","0","4","4","2","2","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6703","void skipped(AssumptionViolatedException e, Description description)","org.junit.rules.Stopwatch.skipped(Lorg/junit/internal/AssumptionViolatedException;Lorg/junit/runner/Description;)V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","162","5","165","6","0","0","0","0","0","0","0","0","42.8086","9.16667","663.114","76.043","19","14","36.8397","72.3397","126.049","73.7128","106.251","62.1351","1","0","0","0","3","0","0","0","0","0","4","4","2","2","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6707","void starting(Description description)","org.junit.rules.Stopwatch.starting(Lorg/junit/runner/Description;)V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","167","5","169","6","0","0","0","0","0","0","0","0","26","4","132.877","26.0396","10","10","7.38206","33.2193","134.756","78.8048","118.813","69.4813","1","0","0","0","1","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6710","void finished(Description description)","org.junit.rules.Stopwatch.finished(Lorg/junit/runner/Description;)V","L6639","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\Stopwatch.java","171","5","173","6","0","0","0","0","0","0","0","0","30.5293","6.75","303.565","45.1684","13","11","16.8647","44.9726","133.181","77.8836","116.541","68.1524","1","0","0","0","2","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6719","TemporaryFolder()","org.junit.rules.TemporaryFolder.<init>()V","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","33","5","35","6","0","0","0","0","0","0","0","0","6.75489","1.5","17.4145","6.71852","5","5","0.96747","11.6096","140.223","82.0017","126.7","74.0935","1","0","0","13","1","0","0","0","0","0","3","3","1","0","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6720","TemporaryFolder(File parentFolder)","org.junit.rules.TemporaryFolder.<init>(Ljava/io/File;)V","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","37","5","39","6","0","0","0","0","0","0","0","0","24.4064","4.66667","186.028","32.5876","12","10","10.3349","39.8631","133.808","78.2504","117.445","68.6815","1","0","0","2","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6725","void before()","org.junit.rules.TemporaryFolder.before()V","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","41","5","44","6","0","0","0","0","0","0","0","0","24","4","114.117","23.5271","9","9","6.33985","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6728","void after()","org.junit.rules.TemporaryFolder.after()V","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","46","5","49","6","0","0","0","0","0","0","0","0","15.5098","3","58.9545","15.1476","7","7","3.27525","19.6515","132.826","77.6758","116.028","67.8525","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6726","void create()","org.junit.rules.TemporaryFolder.create()V","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","56","5","58","6","0","0","0","0","0","0","0","0","28.7549","4","152.215","28.5083","11","11","8.45639","38.0537","134.05","78.3916","163.852","95.8201","1","0","0","14","1","0.571429","4","4","0.571429","4","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6736","File newFile(String fileName)","org.junit.rules.TemporaryFolder.newFile(Ljava/lang/String;)Ljava/io/File;","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","63","5","70","6","0","0","0","0","0","0","0","0","98.0482","18","3259.99","219.859","39","25","181.11","181.11","109.818","64.2209","119.117","69.6593","2","1","1","8","1","0.272727","3","3","0.272727","3","8","8","4","1","8","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6747","File newFile()","org.junit.rules.TemporaryFolder.newFile()Ljava/io/File;","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","75","5","77","6","0","0","0","0","0","0","0","0","42.8086","5.5","314.107","46.2081","15","14","17.4504","57.1103","131.939","77.1571","159.205","93.1021","1","0","0","5","1","0.5","3","3","0.5","3","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6751","File newFolder(String folder)","org.junit.rules.TemporaryFolder.newFolder(Ljava/lang/String;)Ljava/io/File;","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","83","5","85","6","0","0","0","0","0","0","0","0","40.0537","8.25","457.929","59.4108","15","13","25.4405","55.5066","132.087","77.2437","161.02","94.1639","1","0","0","4","1","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6754","File newFolder(String[] folderNames)","org.junit.rules.TemporaryFolder.newFolder([Ljava/lang/String;)Ljava/io/File;","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","91","5","102","6","0","0","0","0","0","0","0","0","158.606","36.75","12919.6","550.597","68","36","717.758","351.555","99.3402","58.0937","102.995","60.2313","4","2","2","5","2","0.25","4","4","0.25","4","12","12","9","1","12","12","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6760","boolean isLastElementInArray(int index, String[] array)","org.junit.rules.TemporaryFolder.isLastElementInArray(I[Ljava/lang/String;)Z","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","104","5","106","6","0","0","0","0","0","0","0","0","41.2193","7.5","456.883","59.3203","16","14","25.3824","60.9177","131.603","76.9608","114.264","66.821","1","0","0","1","0","0","0","0","0","0","3","3","1","2","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6764","File newFolder()","org.junit.rules.TemporaryFolder.newFolder()Ljava/io/File;","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","111","5","113","6","0","0","0","0","0","0","0","0","28.5293","4.5","164.435","30.0144","11","10","9.1353","36.5412","134.261","78.515","162.555","95.0612","1","0","0","3","2","0.5","3","3","0.5","3","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6734","File createTemporaryFolderIn(File parentFolder)","org.junit.rules.TemporaryFolder.createTemporaryFolderIn(Ljava/io/File;)Ljava/io/File;","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","115","5","120","6","0","0","0","0","0","0","0","0","59.7154","11.7","1512.43","131.76","31","18","84.024","129.268","116.462","68.1063","92.4197","54.0466","1","0","0","2","0","0","0","0","0","0","6","6","4","1","6","6","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6741","File getRoot()","org.junit.rules.TemporaryFolder.getRoot()Ljava/io/File;","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","125","5","131","6","0","0","0","0","0","0","0","0","51.0195","7.5","540","66.3126","18","16","30","72","116.778","68.291","130.493","76.3115","2","1","1","17","0","0.3","3","3","0.3","3","7","7","3","0","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6729","void delete()","org.junit.rules.TemporaryFolder.delete()V","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","137","5","141","6","0","0","0","0","0","0","0","0","28.7549","5.33333","221.404","36.5979","12","11","12.3002","41.5132","125.092","73.1531","147.909","86.4964","2","1","1","7","1","0.444444","4","4","0.444444","4","5","5","2","0","5","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6774","void recursiveDelete(File file)","org.junit.rules.TemporaryFolder.recursiveDelete(Ljava/io/File;)V","L6713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TemporaryFolder.java","143","5","151","6","0","0","0","0","0","0","0","0","70.213","15","2139.35","166.031","33","20","118.853","142.624","108.922","63.697","81.7457","47.8045","3","2","2","1","0","0","0","0","0","0","9","9","5","1","9","9","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6783","void starting(Description d)","org.junit.rules.TestName.starting(Lorg/junit/runner/Description;)V","L3783","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TestName.java","30","5","33","6","0","0","0","0","0","0","0","0","33.2842","6","279.627","42.7615","13","12","15.5348","46.6045","128.335","75.0498","109.55","64.0641","1","0","0","0","1","0","0","0","0","0","4","4","1","1","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6786","String getMethodName()","org.junit.rules.TestName.getMethodName()Ljava/lang/String;","L3783","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TestName.java","38","5","40","6","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","168.984","98.8209","1","0","0","7","0","0.5","3","3","0.5","3","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6620","Statement apply(Statement base, Description description)","org.junit.rules.TestRule.apply(Lorg/junit/runners/model/Statement;Lorg/junit/runner/Description;)Lorg/junit/runners/model/Statement;","L5943","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TestRule.java","55","5","55","62","0","0","0","0","0","0","0","0","-nan(ind)","0","-nan(ind)","-nan(ind)","0","0","-nan(ind)","-nan(ind)","0","0","0","0","1","0","0","2","0","0.9","9","9","0.9","9","1","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6793","Statement apply(Statement base, Description description)","org.junit.rules.TestWatcher.apply(Lorg/junit/runners/model/Statement;Lorg/junit/runner/Description;)Lorg/junit/runners/model/Statement;","L6641","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TestWatcher.java","47","5","70","6","0","0","0","0","0","0","0","0","33.2842","4.5","241.985","38.8322","15","12","13.4436","53.7744","127.591","74.6147","108.476","63.4362","1","0","0","0","0","0","0","0","0","0","4","4","1","2","22","24","12","0","0","7","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6802","void succeededQuietly(Description description, List<Throwable> errors)","org.junit.rules.TestWatcher.succeededQuietly(Lorg/junit/runner/Description;Ljava/util/List;)V","L6641","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\main\java\org\junit\rules\TestWatcher.java","72","5","79","6","0","0","0","0","0","0","0","0","56.1057","11.375","1069.38","104.574","23","17","59.4101","94.0117","113.227","66.2148","87.8552","51.3773","2","1","1","1","1","0","0","0","0","0","8","8","3","2","8","8","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
