"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Metric Rules","Code Size Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Java Logging Rules","Migration Rules","Naming Rules","Optimization Rules","Runtime Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L288","boolean isLocked()","TBA.Data.Entry.isLocked()Z","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","57","4","60","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","2","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L291","void setLocked(boolean locked)","TBA.Data.Entry.setLocked(Z)V","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","66","4","69","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","4","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L294","String getOwner()","TBA.Data.Entry.getOwner()Ljava/lang/String;","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","75","4","78","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","4","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L297","void setOwner(String owner)","TBA.Data.Entry.setOwner(Ljava/lang/String;)V","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","84","4","87","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","5","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L300","Calendar getEnd()","TBA.Data.Entry.getEnd()Ljava/util/Calendar;","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","93","4","96","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","8","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L303","void setEnd(Calendar end)","TBA.Data.Entry.setEnd(Ljava/util/Calendar;)V","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","102","4","105","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","6","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L306","Calendar getStart()","TBA.Data.Entry.getStart()Ljava/util/Calendar;","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","111","4","114","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","9","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L309","void setStart(Calendar start)","TBA.Data.Entry.setStart(Ljava/util/Calendar;)V","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","120","4","123","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","6","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L312","String getBody()","TBA.Data.Entry.getBody()Ljava/lang/String;","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","129","5","131","6","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","170.586","99.7577","1","0","0","6","0","0.571429","4","4","0.571429","4","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L315","void setBody(String body)","TBA.Data.Entry.setBody(Ljava/lang/String;)V","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","137","5","139","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","164.157","95.998","1","0","0","6","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L318","String getSubject()","TBA.Data.Entry.getSubject()Ljava/lang/String;","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","145","5","147","6","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","138.717","81.121","170.586","99.7577","1","0","0","7","0","0.571429","4","4","0.571429","4","3","3","1","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L321","void setSubject(String subject)","TBA.Data.Entry.setSubject(Ljava/lang/String;)V","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","153","5","155","6","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","134.261","78.515","164.157","95.998","1","0","0","6","0","0.571429","4","4","0.571429","4","3","3","1","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L196","boolean during(Calendar panelDate)","TBA.Data.Entry.during(Ljava/util/Calendar;)Z","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","163","5","172","6","1","1","1","1","1","1","10","9","108.278","20.7","7065.37","368.205","71","28","392.521","341.322","103.924","60.7744","116.258","67.9874","5","0","0","2","0","0.4","6","6","0.4","6","9","10","6","1","9","10","6","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L339","int compareTo(Entry other)","TBA.Data.Entry.compareTo(LTBA/Data/Entry;)I","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","179","4","182","5","0","0","0","0","0","0","0","0","33.2842","6","322.647","47.0419","15","12","17.9248","53.7744","127.591","74.6147","154.21","90.1811","1","0","0","0","1","0.555556","5","5","0.555556","5","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L345","boolean shouldNotify()","TBA.Data.Entry.shouldNotify()Z","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","188","4","191","5","0","0","0","0","0","0","0","0","13.6096","2.5","49.1287","13.414","7","7","2.72937","19.6515","132.826","77.6758","160.484","93.8506","1","0","0","1","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L347","void hasNotified(boolean notified)","TBA.Data.Entry.hasNotified(Z)V","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","197","4","200","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","2","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L186","boolean isDeleted()","TBA.Data.Entry.isDeleted()Z","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","206","4","209","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","8","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L352","void setDeleted(boolean deleted)","TBA.Data.Entry.setDeleted(Z)V","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","215","4","218","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","2","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L202","boolean isModified()","TBA.Data.Entry.isModified()Z","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","224","4","227","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","3","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L245","void setModified(boolean modified)","TBA.Data.Entry.setModified(Z)V","L162","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\Entry.java","233","4","236","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","6","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L371","ArrayList<Diary> getDiaries()","TBA.Data.User.getDiaries()Ljava/util/ArrayList;","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","21","4","24","5","0","0","0","0","0","0","0","0","17.5098","3","72","17.307","8","8","4","24","131.786","77.0679","158.985","92.9736","1","0","0","3","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L374","void setDiaries(ArrayList<Diary> Diaries)","TBA.Data.User.setDiaries(Ljava/util/ArrayList;)V","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","30","4","33","5","0","0","0","0","0","0","0","0","33.2842","6","279.627","42.7615","13","12","15.5348","46.6045","128.335","75.0498","154.006","90.0621","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L377","String getSessionID()","TBA.Data.User.getSessionID()Ljava/lang/String;","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","39","4","42","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","5","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L380","void setSessionID(String sessionID)","TBA.Data.User.setSessionID(Ljava/lang/String;)V","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","48","4","51","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","4","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L383","void setDefaultDiaryID(int defaultDiaryID)","TBA.Data.User.setDefaultDiaryID(I)V","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","57","4","60","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","4","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L387","void setDisplayName(String displayName)","TBA.Data.User.setDisplayName(Ljava/lang/String;)V","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","66","4","69","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","4","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L391","void setNumberOfDiaries(int numberOfDiaries)","TBA.Data.User.setNumberOfDiaries(I)V","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","75","4","78","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L395","int getDefaultDiaryID()","TBA.Data.User.getDefaultDiaryID()I","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","84","4","87","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","4","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L397","String getDisplayName()","TBA.Data.User.getDisplayName()Ljava/lang/String;","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","93","4","96","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","4","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L399","int getNumberOfDiaries()","TBA.Data.User.getNumberOfDiaries()I","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","102","4","105","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L401","void replaceDiary(Diary newDiary)","TBA.Data.User.replaceDiary(LTBA/Data/Diary;)V","L360","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\dbserver\src\TBA\Data\User.java","114","4","124","5","1","1","3","1","1","1","11","11","56.1057","13","1540.97","133.413","29","17","85.6096","118.536","106.633","62.3585","119.577","69.928","3","2","2","3","2","0.388889","7","7","0.388889","7","11","11","4","1","11","11","4","0","0","6","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L422","int getID()","TBA.Data.Diary.getID()I","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","28","4","31","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L425","String getName()","TBA.Data.Diary.getName()Ljava/lang/String;","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","37","4","40","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","1","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L428","String toString()","TBA.Data.Diary.toString()Ljava/lang/String;","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","42","4","46","5","0","0","0","0","0","0","0","0","13.6096","2.5","49.1287","13.414","7","7","2.72937","19.6515","129.211","75.5618","110.813","64.8027","1","0","0","0","0","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L429","Vector<Entry> getEntries()","TBA.Data.Diary.getEntries()Ljava/util/Vector;","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","52","4","55","5","0","0","0","0","0","0","0","0","17.5098","3","72","17.307","8","8","4","24","131.786","77.0679","158.985","92.9736","1","0","0","1","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L432","Vector<Entry> getActiveEntries()","TBA.Data.Diary.getActiveEntries()Ljava/util/Vector;","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","62","4","75","5","1","1","3","1","1","1","14","12","77.4869","17","2837.44","200.425","38","21","157.635","166.908","103.444","60.4935","111.08","64.9592","3","2","2","0","1","0.294118","5","5","0.294118","5","12","14","5","0","12","14","5","0","0","6","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L438","Vector<Entry> getEntriesByDate(Calendar now)","TBA.Data.Diary.getEntriesByDate(Ljava/util/Calendar;)Ljava/util/Vector;","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","82","4","96","5","1","1","3","1","1","1","15","13","113.617","23.8333","6072.49","332.847","53","28","337.361","254.79","99.7175","58.3144","105.006","61.407","4","2","2","0","2","0.277778","5","5","0.277778","5","13","15","6","1","13","15","6","0","0","6","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L441","Vector<Entry> getModifiedEntries()","TBA.Data.Diary.getModifiedEntries()Ljava/util/Vector;","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","103","4","116","5","1","1","3","1","1","1","14","12","72","16","2558.58","187.068","37","20","142.143","159.911","103.666","60.6237","111.402","65.1471","3","2","2","0","1","0.294118","5","5","0.294118","5","12","14","5","0","12","14","5","0","0","6","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L443","String getOwnerName()","TBA.Data.Diary.getOwnerName()Ljava/lang/String;","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","122","4","125","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","1","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L446","int getPermissions()","TBA.Data.Diary.getPermissions()I","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","131","4","134","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","1","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L449","int getRevision()","TBA.Data.Diary.getRevision()I","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","140","4","143","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","1","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L452","char getOwnerFlag()","TBA.Data.Diary.getOwnerFlag()C","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","149","4","152","5","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","134.056","78.3955","162.26","94.8889","1","0","0","1","0","0.5","4","4","0.5","4","4","4","1","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L455","void setOwnerFlag(char ownerFlag)","TBA.Data.Diary.setOwnerFlag(C)V","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","158","4","161","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L458","void setID(int ID)","TBA.Data.Diary.setID(I)V","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","167","4","170","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L461","void setName(String Name)","TBA.Data.Diary.setName(Ljava/lang/String;)V","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","176","4","179","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L464","void setEntries(Vector<Entry> entries)","TBA.Data.Diary.setEntries(Ljava/util/Vector;)V","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","185","4","188","5","0","0","0","0","0","0","0","0","33.2842","6","279.627","42.7615","13","12","15.5348","46.6045","128.335","75.0498","154.006","90.0621","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L467","void setOwnerName(String ownerName)","TBA.Data.Diary.setOwnerName(Ljava/lang/String;)V","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","194","4","197","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L470","void setPermissions(int permissions)","TBA.Data.Diary.setPermissions(I)V","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","203","4","206","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L473","void setRevision(int revision)","TBA.Data.Diary.setRevision(I)V","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","212","4","215","5","0","0","0","0","0","0","0","0","24.4064","4.66667","170.526","30.751","11","10","9.47365","36.5412","129.6","75.7896","155.831","91.1293","1","0","0","0","0","0.5","4","4","0.5","4","4","4","1","1","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L476","void addEntry(Entry newEntry)","TBA.Data.Diary.addEntry(LTBA/Data/Entry;)V","L406","L103","C:\Users\aheck\Documents\Repos\diarymanagement\sourcefiles\tbaclient\src\TBA\Data\Diary.java","221","4","228","5","0","0","0","0","0","0","0","0","66.6034","13.125","1393.85","124.78","25","19","77.4362","106.198","112.593","65.8441","125.933","73.6452","2","1","1","0","0","0.333333","4","4","0.333333","4","8","8","3","1","8","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
